BookID,STATE,SUBSTATE
102308,Pennsylvania,Pennsylvania
125603,California,Orange
161785,Minnesota,Minnesota
168903,Texas,Houston
115824,Maryland,Maryland
156453,California,Santa Clara
103717,Florida,Miami
114189,Utah,Utah
175551,Virginia,Virginia
137197,Texas,San Antonio
146503,Michigan,Michigan
173533,California,Santa Clara
117194,Virginia,Virginia
159113,New Hampshire,New Hampshire
173895,California,San Bernardino
130472,Idaho,Idaho
116468,Georgia,Georgia
175551,Illinois,Illinois
116831,Alabama,Alabama
179876,New Mexico,New Mexico
141618,Kentucky,Kentucky
144850,New Jersey,New Jersey
147449,Illinois,Illinois
121574,Utah,Utah
165149,North Carolina,North Carolina
160585,Iowa,Iowa
165783,California,San Bernardino
176701,New Mexico,New Mexico
158683,California,Los Angeles
106620,Texas,Houston
176701,Texas,San Antonio
146612,Kentucky,Kentucky
164201,Hawaii,Hawaii
127214,California,Riverside
136707,Hawaii,Hawaii
132775,Minnesota,Minnesota
147261,California,Alameda
160435,New Hampshire,New Hampshire
146087,Kentucky,Kentucky
121755,Nebraska,Nebraska
108324,Nebraska,Nebraska
149455,New York,New York
114189,Montana,Montana
123090,Rhode Island,Rhode Island
149884,Florida,Miami
154530,Arkansas,Arkansas
102007,New Hampshire,New Hampshire
127330,Michigan,Michigan
119989,California,Santa Clara
141948,California,Santa Clara
122213,Pennsylvania,Pennsylvania
105922,Montana,Montana
170816,Utah,Utah
175551,Tennessee,Tennessee
111321,Hawaii,Hawaii
100242,Oregon,Oregon
100395,Ohio,Ohio
179004,Maryland,Maryland
111328,Florida,Orlando
102536,West Virginia,West Virginia
165718,Nebraska,Nebraska
145653,Maryland,Maryland
139531,North Carolina,North Carolina
160132,California,Santa Clara
105926,South Dakota,South Dakota
149312,Florida,Orlando
111984,Minnesota,Minnesota
122114,Texas,San Antonio
102825,South Carolina,South Carolina
126227,Maine,Maine
179141,Kentucky,Kentucky
140875,California,San Bernardino
113782,Iowa,Iowa
177754,Washington,Washington
125813,Texas,San Antonio
133339,Arizona,Arizona
149074,Massachusetts,Massachusetts
114845,Colorado,Colorado
143089,Iowa,Iowa
107461,Oklahoma,Oklahoma
105620,New Mexico,New Mexico
103669,South Carolina,South Carolina
111209,Montana,Montana
168323,Hawaii,Hawaii
168551,Maryland,Maryland
165189,Iowa,Iowa
163629,New Hampshire,New Hampshire
110435,Virginia,Virginia
156418,New Jersey,New Jersey
150973,Rhode Island,Rhode Island
170045,Indiana,Indiana
111518,Ohio,Ohio
178629,California,San Diego
174564,Alabama,Alabama
100312,Ohio,Ohio
119997,Arizona,Arizona
177381,California,Riverside
114530,Massachusetts,Massachusetts
178274,West Virginia,West Virginia
165810,Massachusetts,Massachusetts
178711,Montana,Montana
158016,California,Alameda
144405,Puerto Rico,Puerto Rico
150092,California,San Bernardino
129480,South Carolina,South Carolina
156395,California,Los Angeles
117756,Kentucky,Kentucky
100017,Missouri,Missouri
177931,Indiana,Indiana
126986,Colorado,Colorado
133391,West Virginia,West Virginia
105061,Alabama,Alabama
138211,Tennessee,Tennessee
161785,Kentucky,Kentucky
133742,New Mexico,New Mexico
151727,California,Alameda
168012,Colorado,Colorado
121582,Maryland,Maryland
115212,Idaho,Idaho
132942,Louisiana,Louisiana
144928,Texas,San Antonio
103016,Minnesota,Minnesota
142780,California,Alameda
141645,California,Riverside
150136,Tennessee,Tennessee
165951,California,San Diego
140329,Arizona,Arizona
158511,Pennsylvania,Pennsylvania
123166,California,Los Angeles
133398,California,Santa Clara
175785,South Carolina,South Carolina
128852,Arizona,Arizona
102421,West Virginia,West Virginia
174000,Idaho,Idaho
105209,Massachusetts,Massachusetts
176877,Rhode Island,Rhode Island
146901,Florida,Orlando
176534,South Dakota,South Dakota
169784,Kansas,Kansas
109279,Alabama,Alabama
121582,California,Orange
142442,California,Santa Clara
153494,Texas,Houston
122817,Arizona,Arizona
176681,Maryland,Maryland
172776,New York,New York
110695,Minnesota,Minnesota
159263,Connecticut,Connecticut
100981,California,Orange
144828,Massachusetts,Massachusetts
150393,California,San Diego
105061,Wisconsin,Wisconsin
150968,Washington,Washington
179606,Nevada,Nevada
136501,California,San Diego
120717,California,San Bernardino
101411,California,Los Angeles
107942,Ohio,Ohio
142780,Hawaii,Hawaii
142201,Texas,Houston
154737,Texas,Houston
141813,Texas,San Antonio
117261,New Hampshire,New Hampshire
123111,Florida,Miami
142544,Georgia,Georgia
111140,Wisconsin,Wisconsin
154939,Florida,Miami
121906,Alabama,Alabama
141953,Texas,San Antonio
176369,Massachusetts,Massachusetts
171534,Oklahoma,Oklahoma
103593,Arkansas,Arkansas
153115,Puerto Rico,Puerto Rico
100755,Maine,Maine
121876,Oregon,Oregon
110972,New Jersey,New Jersey
128549,Hawaii,Hawaii
139591,Montana,Montana
149283,Maine,Maine
135651,Georgia,Georgia
129631,Maryland,Maryland
178161,Colorado,Colorado
104260,New York,New York
106006,Pennsylvania,Pennsylvania
131359,California,Alameda
113491,Kansas,Kansas
132379,California,Los Angeles
150804,Massachusetts,Massachusetts
112248,Massachusetts,Massachusetts
116435,Kentucky,Kentucky
172889,Tennessee,Tennessee
105907,Idaho,Idaho
133435,California,San Diego
137368,West Virginia,West Virginia
104985,Pennsylvania,Pennsylvania
107847,Delaware,Delaware
124932,North Carolina,North Carolina
156923,California,Orange
161325,Pennsylvania,Pennsylvania
139644,Tennessee,Tennessee
162016,Pennsylvania,Pennsylvania
119733,Idaho,Idaho
165367,Washington,Washington
160790,Florida,Orlando
161785,Colorado,Colorado
171953,Rhode Island,Rhode Island
147512,Tennessee,Tennessee
171595,Virginia,Virginia
122213,California,Orange
148477,Montana,Montana
130337,California,Riverside
144619,New Jersey,New Jersey
151835,Connecticut,Connecticut
166025,Idaho,Idaho
130373,Florida,Miami
163723,Florida,Orlando
162827,Utah,Utah
152081,Kansas,Kansas
154932,New Mexico,New Mexico
164275,New Jersey,New Jersey
105803,Nevada,Nevada
105116,Minnesota,Minnesota
168381,Texas,Houston
149978,New Jersey,New Jersey
134977,Oklahoma,Oklahoma
165119,Arizona,Arizona
122871,Washington,Washington
178128,Ohio,Ohio
148153,Tennessee,Tennessee
178342,California,San Diego
139477,Delaware,Delaware
139213,South Carolina,South Carolina
132728,Oregon,Oregon
100327,New York,New York
106087,Puerto Rico,Puerto Rico
132790,California,San Diego
112124,Mississippi,Mississippi
151160,South Dakota,South Dakota
118703,Oregon,Oregon
103825,Connecticut,Connecticut
173036,Texas,San Antonio
172180,Ohio,Ohio
119374,Arizona,Arizona
174000,Virginia,Virginia
129240,Rhode Island,Rhode Island
175551,Utah,Utah
138507,New Hampshire,New Hampshire
156453,Wisconsin,Wisconsin
109102,Puerto Rico,Puerto Rico
174110,Alabama,Alabama
164406,Maine,Maine
107694,Alabama,Alabama
174276,New Hampshire,New Hampshire
162775,Nevada,Nevada
135987,Texas,Houston
152957,Utah,Utah
144569,Alabama,Alabama
152148,California,San Bernardino
123166,Hawaii,Hawaii
145331,Georgia,Georgia
165119,Texas,San Antonio
150571,Colorado,Colorado
145249,New Hampshire,New Hampshire
103801,Wisconsin,Wisconsin
116271,Pennsylvania,Pennsylvania
114315,Ohio,Ohio
160590,Delaware,Delaware
123748,California,San Diego
164023,Minnesota,Minnesota
176660,North Carolina,North Carolina
140353,Rhode Island,Rhode Island
130789,Texas,San Antonio
149972,California,Santa Clara
173561,Kansas,Kansas
153285,Hawaii,Hawaii
113792,Utah,Utah
121574,Louisiana,Louisiana
103774,Connecticut,Connecticut
131806,California,Orange
142213,New Mexico,New Mexico
126577,Florida,Orlando
174564,Utah,Utah
140409,Nevada,Nevada
112160,North Carolina,North Carolina
104534,Missouri,Missouri
178013,Florida,Orlando
149978,New Hampshire,New Hampshire
161168,Florida,Orlando
161217,Oklahoma,Oklahoma
151356,California,San Bernardino
157005,Oklahoma,Oklahoma
142544,Delaware,Delaware
160435,Massachusetts,Massachusetts
152526,Maine,Maine
152501,Idaho,Idaho
126211,California,Santa Clara
155158,Florida,Miami
112531,Texas,Houston
136429,Pennsylvania,Pennsylvania
154756,Pennsylvania,Pennsylvania
107461,Michigan,Michigan
170788,New Hampshire,New Hampshire
106831,New Mexico,New Mexico
157470,California,Santa Clara
107003,Montana,Montana
102165,Missouri,Missouri
144317,Utah,Utah
104018,Puerto Rico,Puerto Rico
163853,Iowa,Iowa
179309,Indiana,Indiana
108955,California,San Diego
103669,New Hampshire,New Hampshire
100395,Minnesota,Minnesota
153115,Rhode Island,Rhode Island
136585,Arkansas,Arkansas
167193,Maine,Maine
132942,Puerto Rico,Puerto Rico
103892,California,San Diego
178274,Puerto Rico,Puerto Rico
163566,Florida,Miami
176660,California,Alameda
111321,Georgia,Georgia
139972,California,San Diego
178061,Missouri,Missouri
164849,Tennessee,Tennessee
175147,Wisconsin,Wisconsin
163711,Virginia,Virginia
154285,Kentucky,Kentucky
105061,New York,New York
105254,Ohio,Ohio
135723,Pennsylvania,Pennsylvania
156315,Nebraska,Nebraska
129800,California,Santa Clara
117021,California,San Bernardino
174622,Ohio,Ohio
179778,California,Los Angeles
171769,Missouri,Missouri
128108,Alabama,Alabama
141031,California,Orange
108747,California,Santa Clara
145205,Rhode Island,Rhode Island
100390,California,Santa Clara
115637,Arizona,Arizona
151127,Kansas,Kansas
105968,Tennessee,Tennessee
158647,California,Riverside
146681,Missouri,Missouri
116373,California,Santa Clara
124556,California,Alameda
102825,Arkansas,Arkansas
140800,North Carolina,North Carolina
131477,California,San Bernardino
120507,Wisconsin,Wisconsin
100975,Texas,Houston
114726,Idaho,Idaho
160692,Rhode Island,Rhode Island
135113,Minnesota,Minnesota
157960,Colorado,Colorado
130077,North Carolina,North Carolina
102147,Arkansas,Arkansas
152957,California,Alameda
122740,Mississippi,Mississippi
111360,Delaware,Delaware
157005,Missouri,Missouri
179947,Florida,Orlando
118732,California,Orange
126693,Florida,Orlando
119948,Colorado,Colorado
148897,Oregon,Oregon
162634,California,San Bernardino
176337,Florida,Orlando
112615,Louisiana,Louisiana
138580,Florida,Miami
156078,California,San Bernardino
176575,Maryland,Maryland
115078,Maryland,Maryland
173667,Kansas,Kansas
117746,Oregon,Oregon
107923,Rhode Island,Rhode Island
155817,Nevada,Nevada
116435,Tennessee,Tennessee
152007,Connecticut,Connecticut
138590,Idaho,Idaho
146040,California,Santa Clara
108580,Tennessee,Tennessee
100883,North Carolina,North Carolina
101448,California,Los Angeles
144828,West Virginia,West Virginia
157293,California,San Bernardino
162304,Missouri,Missouri
104396,Idaho,Idaho
155190,Ohio,Ohio
100086,California,San Diego
115582,Utah,Utah
120338,Ohio,Ohio
140739,Wisconsin,Wisconsin
154389,Tennessee,Tennessee
137210,California,San Diego
109487,Rhode Island,Rhode Island
102236,California,Los Angeles
101738,Maine,Maine
111335,California,Santa Clara
110085,Arkansas,Arkansas
167541,New Jersey,New Jersey
160150,California,Riverside
113516,Texas,Houston
109422,New Jersey,New Jersey
113665,New York,New York
176871,California,Santa Clara
132893,Florida,Orlando
143022,Michigan,Michigan
112861,Kentucky,Kentucky
123467,Florida,Orlando
141761,Texas,San Antonio
148856,Florida,Orlando
165367,Hawaii,Hawaii
144317,Washington,Washington
102522,California,Los Angeles
144073,California,San Diego
130106,Iowa,Iowa
132775,Georgia,Georgia
137197,New Mexico,New Mexico
108666,Illinois,Illinois
154932,Maine,Maine
150092,Georgia,Georgia
118014,Rhode Island,Rhode Island
162074,Texas,San Antonio
160342,Michigan,Michigan
155489,Nebraska,Nebraska
112855,California,San Diego
158425,Rhode Island,Rhode Island
154804,North Carolina,North Carolina
170569,Montana,Montana
153026,Virginia,Virginia
172510,Rhode Island,Rhode Island
172787,Michigan,Michigan
151829,Missouri,Missouri
137040,North Carolina,North Carolina
150865,Florida,Miami
118277,Kansas,Kansas
112788,Oklahoma,Oklahoma
132665,Arizona,Arizona
172889,New York,New York
166704,California,Alameda
176068,New Mexico,New Mexico
168551,New Mexico,New Mexico
100987,Pennsylvania,Pennsylvania
128136,Nebraska,Nebraska
141512,South Carolina,South Carolina
144839,Texas,San Antonio
101482,California,Orange
161168,Ohio,Ohio
173523,Iowa,Iowa
147826,Minnesota,Minnesota
106490,New Hampshire,New Hampshire
176427,Pennsylvania,Pennsylvania
149866,California,Santa Clara
175888,Ohio,Ohio
140059,South Carolina,South Carolina
157408,Alabama,Alabama
169610,California,Alameda
139410,Arizona,Arizona
125228,Missouri,Missouri
138704,Delaware,Delaware
179744,Mississippi,Mississippi
164197,California,San Diego
120402,Kansas,Kansas
179744,California,Riverside
125298,Florida,Miami
162921,Texas,Houston
121803,New York,New York
164634,Ohio,Ohio
130928,Kentucky,Kentucky
124220,Pennsylvania,Pennsylvania
107249,Florida,Miami
173670,Texas,Houston
122549,Washington,Washington
158087,Connecticut,Connecticut
141989,Hawaii,Hawaii
171462,Arkansas,Arkansas
113342,Maine,Maine
172499,California,San Diego
172168,New York,New York
130077,California,San Diego
138507,California,Santa Clara
179966,Puerto Rico,Puerto Rico
166025,Utah,Utah
106087,Nebraska,Nebraska
117194,Pennsylvania,Pennsylvania
126349,North Carolina,North Carolina
175021,Arizona,Arizona
135531,Georgia,Georgia
111909,Massachusetts,Massachusetts
149283,New Jersey,New Jersey
106645,California,Santa Clara
144134,Tennessee,Tennessee
168381,Florida,Orlando
170523,Washington,Washington
166740,New York,New York
139662,California,San Bernardino
171681,Alabama,Alabama
142442,Georgia,Georgia
169273,Arkansas,Arkansas
100013,Pennsylvania,Pennsylvania
104625,Colorado,Colorado
135898,Montana,Montana
174669,Florida,Miami
135911,Montana,Montana
108476,Oregon,Oregon
150286,Rhode Island,Rhode Island
160277,Iowa,Iowa
144405,Delaware,Delaware
120917,Mississippi,Mississippi
179566,Texas,San Antonio
173685,Maryland,Maryland
123360,Virginia,Virginia
171592,Montana,Montana
167983,Florida,Miami
170801,Indiana,Indiana
132601,Maine,Maine
145901,California,Los Angeles
107611,Florida,Orlando
114845,California,Santa Clara
169517,New York,New York
167360,Ohio,Ohio
150837,California,Orange
146410,Minnesota,Minnesota
118703,Delaware,Delaware
151901,Idaho,Idaho
168737,Alabama,Alabama
103774,New Jersey,New Jersey
174000,California,San Bernardino
138389,Missouri,Missouri
157633,California,San Diego
164745,California,Riverside
172749,Georgia,Georgia
161697,Florida,Miami
114965,Idaho,Idaho
104396,Georgia,Georgia
173359,Maine,Maine
136063,Colorado,Colorado
164275,Texas,Houston
137009,California,San Bernardino
113772,Illinois,Illinois
165753,West Virginia,West Virginia
177061,Arizona,Arizona
114486,New York,New York
114448,Colorado,Colorado
100090,Maine,Maine
100201,California,Riverside
173839,Connecticut,Connecticut
177120,Nevada,Nevada
142696,Nebraska,Nebraska
109745,Texas,San Antonio
108357,California,San Bernardino
149022,Texas,Houston
105061,California,San Bernardino
176312,Pennsylvania,Pennsylvania
101537,Michigan,Michigan
176681,California,Alameda
142455,Illinois,Illinois
130837,New Jersey,New Jersey
102213,South Carolina,South Carolina
179663,Texas,Houston
170967,Oregon,Oregon
141745,California,San Bernardino
139128,North Carolina,North Carolina
111925,Iowa,Iowa
125813,Oregon,Oregon
173786,Texas,San Antonio
171367,Maryland,Maryland
124840,Massachusetts,Massachusetts
176283,New York,New York
137040,Michigan,Michigan
162641,Puerto Rico,Puerto Rico
117856,Maryland,Maryland
175584,Kansas,Kansas
118703,New Jersey,New Jersey
101522,Maine,Maine
164849,Oregon,Oregon
100442,Idaho,Idaho
106797,Minnesota,Minnesota
139318,Oklahoma,Oklahoma
156402,California,Orange
143172,Puerto Rico,Puerto Rico
110070,West Virginia,West Virginia
172889,Michigan,Michigan
111360,Maine,Maine
155949,Oregon,Oregon
129204,Florida,Miami
124875,California,Riverside
107461,Kentucky,Kentucky
135833,Maryland,Maryland
131380,Kansas,Kansas
167523,Virginia,Virginia
161373,Arkansas,Arkansas
151079,Alabama,Alabama
175551,Oregon,Oregon
175551,Puerto Rico,Puerto Rico
126652,Rhode Island,Rhode Island
178342,Tennessee,Tennessee
145955,South Carolina,South Carolina
118492,California,Riverside
178138,Washington,Washington
106245,Massachusetts,Massachusetts
171714,Louisiana,Louisiana
140747,North Carolina,North Carolina
171681,North Carolina,North Carolina
126498,North Carolina,North Carolina
173894,Minnesota,Minnesota
155602,Rhode Island,Rhode Island
113516,Minnesota,Minnesota
168062,Texas,San Antonio
178138,California,Alameda
149725,Texas,San Antonio
103959,Florida,Miami
147460,Georgia,Georgia
143329,California,Los Angeles
153063,California,Los Angeles
135207,Michigan,Michigan
133435,Ohio,Ohio
125701,Minnesota,Minnesota
164849,Hawaii,Hawaii
149279,California,San Diego
127816,California,Los Angeles
172762,Colorado,Colorado
112615,New Jersey,New Jersey
154980,Indiana,Indiana
105922,Florida,Miami
145908,California,Riverside
137040,Massachusetts,Massachusetts
154413,Texas,San Antonio
102151,Iowa,Iowa
176701,West Virginia,West Virginia
132243,Wisconsin,Wisconsin
148708,Massachusetts,Massachusetts
134261,Louisiana,Louisiana
144134,California,Orange
164634,Missouri,Missouri
149657,California,Orange
174974,Washington,Washington
115447,California,Orange
118564,Maryland,Maryland
147894,Delaware,Delaware
120273,Idaho,Idaho
142821,New York,New York
155721,Montana,Montana
121906,Wisconsin,Wisconsin
156597,California,Riverside
160585,Kentucky,Kentucky
151835,Massachusetts,Massachusetts
142523,New York,New York
165392,Hawaii,Hawaii
147267,Puerto Rico,Puerto Rico
176575,California,Santa Clara
121018,New York,New York
179269,Rhode Island,Rhode Island
132790,California,San Bernardino
142090,Minnesota,Minnesota
121346,Montana,Montana
162609,Florida,Orlando
178667,California,Orange
134641,Ohio,Ohio
140529,California,San Bernardino
139514,Tennessee,Tennessee
121646,Arizona,Arizona
124150,California,Santa Clara
127484,California,San Bernardino
132238,Pennsylvania,Pennsylvania
